property_temp,timestamp,unit_of_measure_weather,temperature,weather_station_agency,weather_station_id,metering_point_id,property,unit_of_measure,value,consumption_from,consumption_to,consumption_value
temperature,2018-01-30,C,4.0424296459,local,TDS9,TDS9,flow,m3,60912.3,2018-01-29,2018-01-30,41
temperature,2018-01-31,C,3.0143555015,local,TDS9,TDS9,energy,MWh,4104.03,2018-01-30,2018-01-31,3.2399999999997817
temperature,2018-01-31,C,3.0143555015,local,TDS9,TDS9,flow,m3,60956.1,2018-01-30,2018-01-31,43.799999999995634
temperature,2018-02-01,C,3.4592368503,local,TDS9,TDS9,energy,MWh,4107.13,2018-01-31,2018-02-01,3.100000000000364
temperature,2018-02-01,C,3.4592368503,local,TDS9,TDS9,flow,m3,60999.7,2018-01-31,2018-02-01,43.599999999998545
temperature,2018-02-02,C,3.2655983716,local,TDS9,TDS9,energy,MWh,4110.23,2018-02-01,2018-02-02,3.0999999999994543
temperature,2018-02-02,C,3.2655983716,local,TDS9,TDS9,flow,m3,61040.1,2018-02-01,2018-02-02,40.400000000001455
temperature,2018-02-03,C,-2.3079168219,local,TDS9,TDS9,energy,MWh,4113.99,2018-02-02,2018-02-03,3.7600000000002183
temperature,2018-02-03,C,-2.3079168219,local,TDS9,TDS9,flow,m3,61093.9,2018-02-02,2018-02-03,53.80000000000291
temperature,2018-02-04,C,-3.4636101921,local,TDS9,TDS9,energy,MWh,4117.9,2018-02-03,2018-02-04,3.9099999999998545
temperature,2018-02-04,C,-3.4636101921,local,TDS9,TDS9,flow,m3,61150,2018-02-03,2018-02-04,56.099999999998545
temperature,2018-02-05,C,-3.340919584,local,TDS9,TDS9,energy,MWh,4122.04,2018-02-04,2018-02-05,4.140000000000327
temperature,2018-02-05,C,-3.340919584,local,TDS9,TDS9,flow,m3,61208.8,2018-02-04,2018-02-05,58.80000000000291
temperature,2018-02-06,C,-7.0374150574,local,TDS9,TDS9,energy,MWh,4126.45,2018-02-05,2018-02-06,4.4099999999998545
temperature,2018-02-06,C,-7.0374150574,local,TDS9,TDS9,flow,m3,61269.2,2018-02-05,2018-02-06,60.39999999999418
temperature,2018-02-07,C,-3.1495495935,local,TDS9,TDS9,energy,MWh,4130.36,2018-02-06,2018-02-07,3.9099999999998545
temperature,2018-02-07,C,-3.1495495935,local,TDS9,TDS9,flow,m3,61322.3,2018-02-06,2018-02-07,53.10000000000582
temperature,2018-02-08,C,-0.5360079445,local,TDS9,TDS9,energy,MWh,4134.06,2018-02-07,2018-02-08,3.7000000000007276
temperature,2018-02-08,C,-0.5360079445,local,TDS9,TDS9,flow,m3,61374.1,2018-02-07,2018-02-08,51.799999999995634
temperature,2018-02-09,C,1.2715972736,local,TDS9,TDS9,energy,MWh,4137.58,2018-02-08,2018-02-09,3.519999999999527
temperature,2018-02-09,C,1.2715972736,local,TDS9,TDS9,flow,m3,61421.6,2018-02-08,2018-02-09,47.5
temperature,2018-02-10,C,-0.2698971581,local,TDS9,TDS9,energy,MWh,4141.35,2018-02-09,2018-02-10,3.7700000000004366
temperature,2018-02-10,C,-0.2698971581,local,TDS9,TDS9,flow,m3,61471.8,2018-02-09,2018-02-10,50.200000000004366
temperature,2018-02-11,C,-0.6159769285,local,TDS9,TDS9,energy,MWh,4144.85,2018-02-10,2018-02-11,3.5
temperature,2018-02-11,C,-0.6159769285,local,TDS9,TDS9,flow,m3,61516.8,2018-02-10,2018-02-11,45
temperature,2018-02-12,C,0.1984958475,local,TDS9,TDS9,energy,MWh,4148.48,2018-02-11,2018-02-12,3.6299999999991996
temperature,2018-02-12,C,0.1984958475,local,TDS9,TDS9,flow,m3,61564.5,2018-02-11,2018-02-12,47.69999999999709
temperature,2018-02-13,C,1.5541255772,local,TDS9,TDS9,energy,MWh,4151.88,2018-02-12,2018-02-13,3.4000000000005457
temperature,2018-02-13,C,1.5541255772,local,TDS9,TDS9,flow,m3,61612,2018-02-12,2018-02-13,47.5
temperature,2018-02-14,C,1.8839667787,local,TDS9,TDS9,energy,MWh,4155.2,2018-02-13,2018-02-14,3.319999999999709
temperature,2018-02-14,C,1.8839667787,local,TDS9,TDS9,flow,m3,61656.6,2018-02-13,2018-02-14,44.599999999998545
temperature,2018-02-15,C,1.5683517318,local,TDS9,TDS9,energy,MWh,4158.6,2018-02-14,2018-02-15,3.4000000000005457
temperature,2018-02-15,C,1.5683517318,local,TDS9,TDS9,flow,m3,61706.1,2018-02-14,2018-02-15,49.5
temperature,2018-02-16,C,0.5717466529,local,TDS9,TDS9,energy,MWh,4162.16,2018-02-15,2018-02-16,3.5599999999994907
temperature,2018-02-16,C,0.5717466529,local,TDS9,TDS9,flow,m3,61754.9,2018-02-15,2018-02-16,48.80000000000291
temperature,2018-02-17,C,1.1813364859,local,TDS9,TDS9,energy,MWh,4165.45,2018-02-16,2018-02-17,3.2899999999999636
temperature,2018-02-17,C,1.1813364859,local,TDS9,TDS9,flow,m3,61800.4,2018-02-16,2018-02-17,45.5
temperature,2018-02-18,C,-0.1899345489,local,TDS9,TDS9,energy,MWh,4169.06,2018-02-17,2018-02-18,3.610000000000582
temperature,2018-02-18,C,-0.1899345489,local,TDS9,TDS9,flow,m3,61849,2018-02-17,2018-02-18,48.599999999998545
temperature,2018-02-19,C,1.5591723447,local,TDS9,TDS9,energy,MWh,4172.5,2018-02-18,2018-02-19,3.4399999999996
temperature,2018-02-19,C,1.5591723447,local,TDS9,TDS9,flow,m3,61896,2018-02-18,2018-02-19,47
temperature,2018-02-20,C,1.2982450301,local,TDS9,TDS9,energy,MWh,4175.83,2018-02-19,2018-02-20,3.3299999999999272
temperature,2018-02-20,C,1.2982450301,local,TDS9,TDS9,flow,m3,61940.8,2018-02-19,2018-02-20,44.80000000000291
temperature,2018-02-21,C,-0.0243926553,local,TDS9,TDS9,energy,MWh,4179.39,2018-02-20,2018-02-21,3.5600000000004
temperature,2018-02-21,C,-0.0243926553,local,TDS9,TDS9,flow,m3,61993.4,2018-02-20,2018-02-21,52.599999999998545
temperature,2018-02-22,C,-0.7369388702,local,TDS9,TDS9,energy,MWh,4183.15,2018-02-21,2018-02-22,3.759999999999309
temperature,2018-02-22,C,-0.7369388702,local,TDS9,TDS9,flow,m3,62045.7,2018-02-21,2018-02-22,52.299999999995634
temperature,2018-02-23,C,-4.2913342416,local,TDS9,TDS9,energy,MWh,4187.21,2018-02-22,2018-02-23,4.0600000000004
temperature,2018-02-23,C,-4.2913342416,local,TDS9,TDS9,flow,m3,62105.9,2018-02-22,2018-02-23,60.200000000004366
temperature,2018-02-24,C,-1.0136421038,local,TDS9,TDS9,energy,MWh,4190.88,2018-02-23,2018-02-24,3.6700000000000728
temperature,2018-02-24,C,-1.0136421038,local,TDS9,TDS9,flow,m3,62153,2018-02-23,2018-02-24,47.099999999998545
temperature,2018-02-25,C,-3.2333635042,local,TDS9,TDS9,energy,MWh,4194.93,2018-02-24,2018-02-25,4.050000000000182
temperature,2018-02-25,C,-3.2333635042,local,TDS9,TDS9,flow,m3,62209.8,2018-02-24,2018-02-25,56.80000000000291
temperature,2018-02-26,C,-6.103365918,local,TDS9,TDS9,energy,MWh,4199.32,2018-02-25,2018-02-26,4.389999999999418
temperature,2018-02-26,C,-6.103365918,local,TDS9,TDS9,flow,m3,62268.3,2018-02-25,2018-02-26,58.5
temperature,2018-02-27,C,-6.5294920802,local,TDS9,TDS9,energy,MWh,4203.58,2018-02-26,2018-02-27,4.260000000000218
temperature,2018-02-27,C,-6.5294920802,local,TDS9,TDS9,flow,m3,62322,2018-02-26,2018-02-27,53.69999999999709
temperature,2018-02-28,C,-8.1581876874,local,TDS9,TDS9,energy,MWh,4208,2018-02-27,2018-02-28,4.420000000000073
temperature,2018-02-28,C,-8.1581876874,local,TDS9,TDS9,flow,m3,62383.7,2018-02-27,2018-02-28,61.69999999999709
temperature,2018-03-01,C,-10.2985740304,local,TDS9,TDS9,energy,MWh,4212.69,2018-02-28,2018-03-01,4.6899999999996
temperature,2018-03-01,C,-10.2985740304,local,TDS9,TDS9,flow,m3,62442.8,2018-02-28,2018-03-01,59.10000000000582
temperature,2018-03-02,C,-8.1974770029,local,TDS9,TDS9,energy,MWh,4217.24,2018-03-01,2018-03-02,4.550000000000182
temperature,2018-03-02,C,-8.1974770029,local,TDS9,TDS9,flow,m3,62500.5,2018-03-01,2018-03-02,57.69999999999709
temperature,2018-03-03,C,-4.8257972598,local,TDS9,TDS9,energy,MWh,4221.44,2018-03-02,2018-03-03,4.199999999999818
temperature,2018-03-03,C,-4.8257972598,local,TDS9,TDS9,flow,m3,62555.4,2018-03-02,2018-03-03,54.900000000001455
temperature,2018-03-04,C,-3.0809660355,local,TDS9,TDS9,energy,MWh,4225.37,2018-03-03,2018-03-04,3.930000000000291
temperature,2018-03-04,C,-3.0809660355,local,TDS9,TDS9,flow,m3,62609.1,2018-03-03,2018-03-04,53.69999999999709
temperature,2018-03-05,C,-1.9117631912,local,TDS9,TDS9,energy,MWh,4229.33,2018-03-04,2018-03-05,3.9600000000000364
temperature,2018-03-05,C,-1.9117631912,local,TDS9,TDS9,flow,m3,62663.1,2018-03-04,2018-03-05,54
temperature,2018-03-06,C,-1.2099281487,local,TDS9,TDS9,energy,MWh,4233.03,2018-03-05,2018-03-06,3.699999999999818
temperature,2018-03-06,C,-1.2099281487,local,TDS9,TDS9,flow,m3,62715.2,2018-03-05,2018-03-06,52.099999999998545
temperature,2018-03-07,C,0.4095772095,local,TDS9,TDS9,energy,MWh,4236.52,2018-03-06,2018-03-07,3.490000000000691
temperature,2018-03-07,C,0.4095772095,local,TDS9,TDS9,flow,m3,62763.4,2018-03-06,2018-03-07,48.200000000004366
temperature,2018-03-08,C,2.3653707181,local,TDS9,TDS9,energy,MWh,4239.85,2018-03-07,2018-03-08,3.3299999999999272
temperature,2018-03-08,C,2.3653707181,local,TDS9,TDS9,flow,m3,62806,2018-03-07,2018-03-08,42.599999999998545
temperature,2018-03-09,C,-0.2351843032,local,TDS9,TDS9,energy,MWh,4243.45,2018-03-08,2018-03-09,3.5999999999994543
temperature,2018-03-09,C,-0.2351843032,local,TDS9,TDS9,flow,m3,62857.2,2018-03-08,2018-03-09,51.19999999999709
temperature,2018-03-10,C,-1.8786684771,local,TDS9,TDS9,energy,MWh,4247.17,2018-03-09,2018-03-10,3.7200000000002547
temperature,2018-03-10,C,-1.8786684771,local,TDS9,TDS9,flow,m3,62911.6,2018-03-09,2018-03-10,54.400000000001455
temperature,2018-03-11,C,-2.0491691592,local,TDS9,TDS9,energy,MWh,4250.86,2018-03-10,2018-03-11,3.6899999999996
temperature,2018-03-11,C,-2.0491691592,local,TDS9,TDS9,flow,m3,62968.8,2018-03-10,2018-03-11,57.200000000004366
temperature,2018-03-12,C,0.6311579084,local,TDS9,TDS9,energy,MWh,4254.51,2018-03-11,2018-03-12,3.6500000000005457
temperature,2018-03-12,C,0.6311579084,local,TDS9,TDS9,flow,m3,63028.4,2018-03-11,2018-03-12,59.599999999998545
temperature,2018-03-13,C,4.1793258488,local,TDS9,TDS9,energy,MWh,4257.51,2018-03-12,2018-03-13,3
temperature,2018-03-13,C,4.1793258488,local,TDS9,TDS9,flow,m3,63066.6,2018-03-12,2018-03-13,38.19999999999709
temperature,2018-03-14,C,1.9128355434,local,TDS9,TDS9,energy,MWh,4260.86,2018-03-13,2018-03-14,3.3499999999994543
temperature,2018-03-14,C,1.9128355434,local,TDS9,TDS9,flow,m3,63114.8,2018-03-13,2018-03-14,48.200000000004366
temperature,2018-03-15,C,0.8471500023,local,TDS9,TDS9,energy,MWh,4264.38,2018-03-14,2018-03-15,3.5200000000004366
temperature,2018-03-15,C,0.8471500023,local,TDS9,TDS9,flow,m3,63161.1,2018-03-14,2018-03-15,46.299999999995634
temperature,2018-03-16,C,-1.3839572705,local,TDS9,TDS9,energy,MWh,4268.08,2018-03-15,2018-03-16,3.699999999999818
temperature,2018-03-16,C,-1.3839572705,local,TDS9,TDS9,flow,m3,63211.4,2018-03-15,2018-03-16,50.30000000000291
temperature,2018-03-17,C,-3.8819650908,local,TDS9,TDS9,energy,MWh,4272.09,2018-03-16,2018-03-17,4.010000000000218
temperature,2018-03-17,C,-3.8819650908,local,TDS9,TDS9,flow,m3,63265.3,2018-03-16,2018-03-17,53.900000000001455
temperature,2018-03-18,C,-4.2771719073,local,TDS9,TDS9,energy,MWh,4276.18,2018-03-17,2018-03-18,4.0900000000001455
temperature,2018-03-18,C,-4.2771719073,local,TDS9,TDS9,flow,m3,63317.3,2018-03-17,2018-03-18,52
temperature,2018-03-19,C,-4.1642420919,local,TDS9,TDS9,energy,MWh,4280.23,2018-03-18,2018-03-19,4.049999999999272
temperature,2018-03-19,C,-4.1642420919,local,TDS9,TDS9,flow,m3,63369.1,2018-03-18,2018-03-19,51.799999999995634
temperature,2018-03-20,C,-0.8220951458,local,TDS9,TDS9,energy,MWh,4283.94,2018-03-19,2018-03-20,3.7100000000000364
temperature,2018-03-20,C,-0.8220951458,local,TDS9,TDS9,flow,m3,63418.6,2018-03-19,2018-03-20,49.5
temperature,2018-03-21,C,0.5911989824,local,TDS9,TDS9,energy,MWh,4287.43,2018-03-20,2018-03-21,3.490000000000691
temperature,2018-03-21,C,0.5911989824,local,TDS9,TDS9,flow,m3,63465.7,2018-03-20,2018-03-21,47.099999999998545
temperature,2018-03-22,C,1.7168017843,local,TDS9,TDS9,energy,MWh,4290.66,2018-03-21,2018-03-22,3.2299999999995634
temperature,2018-03-22,C,1.7168017843,local,TDS9,TDS9,flow,m3,63507.7,2018-03-21,2018-03-22,42
temperature,2018-03-23,C,0.7784257804,local,TDS9,TDS9,energy,MWh,4293.95,2018-03-22,2018-03-23,3.2899999999999636
temperature,2018-03-23,C,0.7784257804,local,TDS9,TDS9,flow,m3,63553,2018-03-22,2018-03-23,45.30000000000291
temperature,2018-03-24,C,0.3309517034,local,TDS9,TDS9,energy,MWh,4297.28,2018-03-23,2018-03-24,3.3299999999999272
temperature,2018-03-24,C,0.3309517034,local,TDS9,TDS9,flow,m3,63596.7,2018-03-23,2018-03-24,43.69999999999709
temperature,2018-03-25,C,2.053265137,local,TDS9,TDS9,energy,MWh,4300.46,2018-03-24,2018-03-25,3.180000000000291
temperature,2018-03-25,C,2.053265137,local,TDS9,TDS9,flow,m3,63644.3,2018-03-24,2018-03-25,47.60000000000582
temperature,2018-03-26,C,3.4540475762,local,TDS9,TDS9,energy,MWh,4303.66,2018-03-25,2018-03-26,3.199999999999818
temperature,2018-03-26,C,3.4540475762,local,TDS9,TDS9,flow,m3,63686.3,2018-03-25,2018-03-26,42
temperature,2018-03-27,C,2.1106103032,local,TDS9,TDS9,energy,MWh,4306.83,2018-03-26,2018-03-27,3.1700000000000728
temperature,2018-03-27,C,2.1106103032,local,TDS9,TDS9,flow,m3,63738.4,2018-03-26,2018-03-27,52.099999999998545
temperature,2018-03-28,C,-0.4652267617,local,TDS9,TDS9,energy,MWh,4310.28,2018-03-27,2018-03-28,3.449999999999818
temperature,2018-03-28,C,-0.4652267617,local,TDS9,TDS9,flow,m3,63784.1,2018-03-27,2018-03-28,45.69999999999709
temperature,2018-03-29,C,-0.7054267105,local,TDS9,TDS9,energy,MWh,4313.87,2018-03-28,2018-03-29,3.5900000000001455
temperature,2018-03-29,C,-0.7054267105,local,TDS9,TDS9,flow,m3,63840.1,2018-03-28,2018-03-29,56
temperature,2018-03-30,C,0.031312674,local,TDS9,TDS9,energy,MWh,4317.44,2018-03-29,2018-03-30,3.569999999999709
temperature,2018-03-30,C,0.031312674,local,TDS9,TDS9,flow,m3,63893.4,2018-03-29,2018-03-30,53.30000000000291
temperature,2018-03-31,C,0.5213657063,local,TDS9,TDS9,energy,MWh,4321.07,2018-03-30,2018-03-31,3.630000000000109
temperature,2018-03-31,C,0.5213657063,local,TDS9,TDS9,flow,m3,63939,2018-03-30,2018-03-31,45.599999999998545
temperature,2018-04-01,C,1.3373078642,local,TDS9,TDS9,energy,MWh,4324.46,2018-03-31,2018-04-01,3.3900000000003274
temperature,2018-04-01,C,1.3373078642,local,TDS9,TDS9,flow,m3,63981.1,2018-03-31,2018-04-01,42.099999999998545
temperature,2018-04-02,C,1.9817892412,local,TDS9,TDS9,energy,MWh,4327.68,2018-04-01,2018-04-02,3.2200000000002547
temperature,2018-04-02,C,1.9817892412,local,TDS9,TDS9,flow,m3,64023,2018-04-01,2018-04-02,41.900000000001455
temperature,2018-04-03,C,0.6546637807,local,TDS9,TDS9,energy,MWh,4331.04,2018-04-02,2018-04-03,3.3599999999996726
temperature,2018-04-03,C,0.6546637807,local,TDS9,TDS9,flow,m3,64067.6,2018-04-02,2018-04-03,44.599999999998545
temperature,2018-04-04,C,0.9823262555,local,TDS9,TDS9,energy,MWh,4334.28,2018-04-03,2018-04-04,3.2399999999997817
temperature,2018-04-04,C,0.9823262555,local,TDS9,TDS9,flow,m3,64118.5,2018-04-03,2018-04-04,50.900000000001455
temperature,2018-04-05,C,6.470605433,local,TDS9,TDS9,energy,MWh,4336.93,2018-04-04,2018-04-05,2.6500000000005457
temperature,2018-04-05,C,6.470605433,local,TDS9,TDS9,flow,m3,64156.2,2018-04-04,2018-04-05,37.69999999999709
temperature,2018-04-06,C,6.09580188,local,TDS9,TDS9,energy,MWh,4339.59,2018-04-05,2018-04-06,2.6599999999998545
temperature,2018-04-06,C,6.09580188,local,TDS9,TDS9,flow,m3,64193.1,2018-04-05,2018-04-06,36.900000000001455
temperature,2018-04-07,C,4.3373105774,local,TDS9,TDS9,energy,MWh,4342.57,2018-04-06,2018-04-07,2.9799999999995634
temperature,2018-04-07,C,4.3373105774,local,TDS9,TDS9,flow,m3,64241.5,2018-04-06,2018-04-07,48.400000000001455
temperature,2018-04-08,C,7.2014317811,local,TDS9,TDS9,energy,MWh,4345.14,2018-04-07,2018-04-08,2.5700000000006185
temperature,2018-04-08,C,7.2014317811,local,TDS9,TDS9,flow,m3,64273,2018-04-07,2018-04-08,31.5
temperature,2018-04-09,C,10.4018886685,local,TDS9,TDS9,energy,MWh,4347.13,2018-04-08,2018-04-09,1.9899999999997817
temperature,2018-04-09,C,10.4018886685,local,TDS9,TDS9,flow,m3,64302.3,2018-04-08,2018-04-09,29.30000000000291
temperature,2018-04-10,C,8.8545916875,local,TDS9,TDS9,energy,MWh,4348.46,2018-04-09,2018-04-10,1.3299999999999272
temperature,2018-04-10,C,8.8545916875,local,TDS9,TDS9,flow,m3,64319.9,2018-04-09,2018-04-10,17.599999999998545
temperature,2018-04-11,C,6.1821223299,local,TDS9,TDS9,energy,MWh,4350.89,2018-04-10,2018-04-11,2.430000000000291
temperature,2018-04-11,C,6.1821223299,local,TDS9,TDS9,flow,m3,64355.6,2018-04-10,2018-04-11,35.69999999999709
temperature,2018-04-12,C,6.7942986985,local,TDS9,TDS9,energy,MWh,4353.46,2018-04-11,2018-04-12,2.569999999999709
temperature,2018-04-12,C,6.7942986985,local,TDS9,TDS9,flow,m3,64392.7,2018-04-11,2018-04-12,37.099999999998545
temperature,2018-04-13,C,8.2246841043,local,TDS9,TDS9,energy,MWh,4355.64,2018-04-12,2018-04-13,2.180000000000291
temperature,2018-04-13,C,8.2246841043,local,TDS9,TDS9,flow,m3,64425.4,2018-04-12,2018-04-13,32.700000000004366
temperature,2018-04-14,C,11.4931473732,local,TDS9,TDS9,energy,MWh,4357.16,2018-04-13,2018-04-14,1.519999999999527
temperature,2018-04-14,C,11.4931473732,local,TDS9,TDS9,flow,m3,64446.3,2018-04-13,2018-04-14,20.900000000001455
temperature,2018-04-15,C,12.6283840537,local,TDS9,TDS9,energy,MWh,4358.67,2018-04-14,2018-04-15,1.5100000000002183
temperature,2018-04-15,C,12.6283840537,local,TDS9,TDS9,flow,m3,64468.9,2018-04-14,2018-04-15,22.599999999998545
temperature,2018-04-16,C,8.7245823344,local,TDS9,TDS9,energy,MWh,4360.6,2018-04-15,2018-04-16,1.930000000000291
temperature,2018-04-16,C,8.7245823344,local,TDS9,TDS9,flow,m3,64499.7,2018-04-15,2018-04-16,30.799999999995634
temperature,2018-04-17,C,8.9327299595,local,TDS9,TDS9,energy,MWh,4362.42,2018-04-16,2018-04-17,1.819999999999709
temperature,2018-04-17,C,8.9327299595,local,TDS9,TDS9,flow,m3,64521.2,2018-04-16,2018-04-17,21.5
temperature,2018-04-18,C,7.935870568,local,TDS9,TDS9,energy,MWh,4364.43,2018-04-17,2018-04-18,2.0100000000002183
temperature,2018-04-18,C,7.935870568,local,TDS9,TDS9,flow,m3,64548.2,2018-04-17,2018-04-18,27
temperature,2018-04-19,C,10.2535440127,local,TDS9,TDS9,energy,MWh,4366.22,2018-04-18,2018-04-19,1.7899999999999636
temperature,2018-04-19,C,10.2535440127,local,TDS9,TDS9,flow,m3,64572.3,2018-04-18,2018-04-19,24.10000000000582
temperature,2018-04-20,C,10.6994802554,local,TDS9,TDS9,energy,MWh,4367.73,2018-04-19,2018-04-20,1.5099999999993088
temperature,2018-04-20,C,10.6994802554,local,TDS9,TDS9,flow,m3,64590.4,2018-04-19,2018-04-20,18.099999999998545
temperature,2018-04-21,C,14.7053067684,local,TDS9,TDS9,energy,MWh,4369.03,2018-04-20,2018-04-21,1.300000000000182
temperature,2018-04-21,C,14.7053067684,local,TDS9,TDS9,flow,m3,64607.3,2018-04-20,2018-04-21,16.900000000001455
temperature,2018-04-22,C,9.9595057964,local,TDS9,TDS9,energy,MWh,4370.79,2018-04-21,2018-04-22,1.7600000000002183
temperature,2018-04-22,C,9.9595057964,local,TDS9,TDS9,flow,m3,64630.3,2018-04-21,2018-04-22,23
temperature,2018-04-23,C,8.065051953,local,TDS9,TDS9,energy,MWh,4372.58,2018-04-22,2018-04-23,1.7899999999999636
temperature,2018-04-23,C,8.065051953,local,TDS9,TDS9,flow,m3,64658.2,2018-04-22,2018-04-23,27.89999999999418
temperature,2018-04-24,C,9.1648136576,local,TDS9,TDS9,energy,MWh,4374.32,2018-04-23,2018-04-24,1.7399999999997817
temperature,2018-04-24,C,9.1648136576,local,TDS9,TDS9,flow,m3,64684.8,2018-04-23,2018-04-24,26.60000000000582
temperature,2018-04-25,C,7.5856073697,local,TDS9,TDS9,energy,MWh,4376.63,2018-04-24,2018-04-25,2.3100000000004
temperature,2018-04-25,C,7.5856073697,local,TDS9,TDS9,flow,m3,64720.8,2018-04-24,2018-04-25,36
temperature,2018-04-26,C,7.4355801344,local,TDS9,TDS9,energy,MWh,4378.83,2018-04-25,2018-04-26,2.199999999999818
temperature,2018-04-26,C,7.4355801344,local,TDS9,TDS9,flow,m3,64756.1,2018-04-25,2018-04-26,35.299999999995634
temperature,2018-04-27,C,7.2914714813,local,TDS9,TDS9,energy,MWh,4381,2018-04-26,2018-04-27,2.1700000000000728
temperature,2018-04-27,C,7.2914714813,local,TDS9,TDS9,flow,m3,64785.9,2018-04-26,2018-04-27,29.80000000000291
temperature,2018-04-28,C,7.9816485445,local,TDS9,TDS9,energy,MWh,4382.85,2018-04-27,2018-04-28,1.8500000000003638
temperature,2018-04-28,C,7.9816485445,local,TDS9,TDS9,flow,m3,64813.6,2018-04-27,2018-04-28,27.69999999999709
temperature,2018-04-29,C,7.8779051701,local,TDS9,TDS9,energy,MWh,4384.71,2018-04-28,2018-04-29,1.8599999999996726
temperature,2018-04-29,C,7.8779051701,local,TDS9,TDS9,flow,m3,64841.9,2018-04-28,2018-04-29,28.30000000000291
temperature,2018-04-30,C,9.3527776599,local,TDS9,TDS9,energy,MWh,4386.48,2018-04-29,2018-04-30,1.769999999999527
temperature,2018-04-30,C,9.3527776599,local,TDS9,TDS9,flow,m3,64864.8,2018-04-29,2018-04-30,22.900000000001455
temperature,2018-05-01,C,9.12604177,local,TDS9,TDS9,energy,MWh,4388.43,2018-04-30,2018-05-01,1.9500000000007276
temperature,2018-05-01,C,9.12604177,local,TDS9,TDS9,flow,m3,64897.2,2018-04-30,2018-05-01,32.39999999999418
temperature,2018-05-02,C,8.4951747855,local,TDS9,TDS9,energy,MWh,4390.63,2018-05-01,2018-05-02,2.199999999999818
temperature,2018-05-02,C,8.4951747855,local,TDS9,TDS9,flow,m3,64936.5,2018-05-01,2018-05-02,39.30000000000291
temperature,2018-05-03,C,10.0100803971,local,TDS9,TDS9,energy,MWh,4392.38,2018-05-02,2018-05-03,1.75
temperature,2018-05-03,C,10.0100803971,local,TDS9,TDS9,flow,m3,64964.2,2018-05-02,2018-05-03,27.69999999999709
temperature,2018-05-04,C,8.2599067887,local,TDS9,TDS9,energy,MWh,4394.22,2018-05-03,2018-05-04,1.8400000000001455
temperature,2018-05-04,C,8.2599067887,local,TDS9,TDS9,flow,m3,64993.4,2018-05-03,2018-05-04,29.200000000004366
temperature,2018-05-05,C,8.7180086176,local,TDS9,TDS9,energy,MWh,4396.24,2018-05-04,2018-05-05,2.019999999999527
temperature,2018-05-05,C,8.7180086176,local,TDS9,TDS9,flow,m3,65020.2,2018-05-04,2018-05-05,26.799999999995634
temperature,2018-05-06,C,11.2062903643,local,TDS9,TDS9,energy,MWh,4397.84,2018-05-05,2018-05-06,1.6000000000003638
temperature,2018-05-06,C,11.2062903643,local,TDS9,TDS9,flow,m3,65040.7,2018-05-05,2018-05-06,20.5
temperature,2018-05-07,C,12.9466314514,local,TDS9,TDS9,energy,MWh,4399.15,2018-05-06,2018-05-07,1.3099999999994907
temperature,2018-05-07,C,12.9466314514,local,TDS9,TDS9,flow,m3,65057.8,2018-05-06,2018-05-07,17.10000000000582
